Date,Area,Equipment,Driving End Temp,Driven End Temp,RMS Velocity (mm/s),Peak Acceleration (g),Displacement (µm),Oil Level,Abnormal Sound,Leakage,Observation,Is Running
2024-07-01,Reaction,3-P-101,40.2,38.7,2.6,1.75,261.9,High,Yes,No,Slight Noise,False
2024-07-01,Reaction,3-P-102-A,76.4,37.9,5.7,2.15,822.6,Low,No,Yes,Slight Noise,True
2024-07-01,Reaction,3-P-102-B,58.6,72.7,4.5,2.16,756.2,Normal,Yes,No,Normal,True
2024-07-01,Reaction,3-P-103-A,60.0,45.7,3.5,1.97,188.0,High,Yes,Yes,Needs Attention,True
2024-07-01,Reaction,3-P-103-B,66.5,75.7,4.5,0.38,725.8,Normal,No,Yes,Normal,True
2024-07-01,Reaction,3-P-201,67.7,69.9,2.0,2.73,215.9,Normal,No,Yes,Slight Noise,False
2024-07-01,Reaction,3-P-202,55.4,48.6,1.7,0.57,367.3,High,Yes,No,Needs Attention,True
2024-07-01,Reaction,3-P-203,61.4,76.6,4.4,2.89,542.8,Normal,No,No,Normal,True
2024-07-01,Reaction,3-P-204,53.4,41.4,1.7,1.0,887.0,High,No,Yes,Slight Noise,True
2024-07-01,Reaction,3-P-205,65.9,43.8,1.5,1.58,833.7,Normal,Yes,No,Slight Noise,True
2024-07-01,Reaction,3-P-206,30.3,39.2,1.4,2.48,468.4,Normal,Yes,Yes,Normal,True
2024-07-01,Reaction,3-P-208,55.2,56.6,5.9,3.77,181.6,Normal,No,No,Needs Attention,True
2024-07-01,Reaction,3-P-209,59.7,71.8,5.8,0.73,904.6,Low,Yes,Yes,Needs Attention,False
2024-07-01,Reaction,3-P-301-A,47.2,42.7,4.5,0.21,382.1,Low,Yes,No,Normal,False
2024-07-01,Reaction,3-P-301-B,44.8,76.7,2.2,0.12,692.1,High,Yes,Yes,Slight Noise,False
2024-07-01,Reaction,3-P-301-C,46.8,46.0,5.3,1.11,859.6,Low,No,No,Needs Attention,True
2024-07-01,Reaction,3-K-101-A,33.9,52.2,1.1,1.66,372.8,Normal,Yes,Yes,Slight Noise,False
2024-07-01,Reaction,3-K-101-B,74.8,74.0,3.4,2.39,990.5,High,No,Yes,Slight Noise,False
2024-07-01,Reaction,3-K-301-A,44.6,39.7,1.1,2.73,702.1,Normal,Yes,Yes,Slight Noise,True
2024-07-01,Reaction,3-K-301-B,54.6,73.1,4.9,2.3,129.4,Low,No,No,Normal,True
2024-07-03,Distillation,3-P-901-A,48.3,59.3,3.9,3.7,805.7,Normal,No,No,Normal,False
2024-07-03,Distillation,3-P-901-B,43.1,53.4,4.9,1.1,166.1,High,No,No,Slight Noise,False
2024-07-03,Distillation,3-P-902-A,37.7,67.2,3.6,0.79,305.7,Normal,No,No,Slight Noise,True
2024-07-03,Distillation,3-P-902-B,78.3,53.6,3.0,4.58,695.3,Low,Yes,No,Slight Noise,True
2024-07-03,Distillation,3-P-903-A,62.7,53.1,5.3,0.47,305.4,High,Yes,No,Slight Noise,True
2024-07-03,Distillation,3-P-903-B,65.7,41.6,4.0,2.28,639.7,High,No,No,Needs Attention,False
2024-07-03,Distillation,3-P-903-C,63.7,57.4,3.5,2.78,922.3,Normal,No,No,Normal,True
2024-07-03,Distillation,3-P-904-A,55.6,51.9,3.7,3.57,375.1,High,Yes,No,Slight Noise,True
2024-07-03,Distillation,3-P-904-B,57.3,34.9,1.1,3.86,495.4,Normal,Yes,Yes,Slight Noise,False
2024-07-03,Distillation,3-P-905-A,39.7,61.5,4.7,1.42,840.5,Normal,No,No,Normal,True
2024-07-03,Distillation,3-P-905-B,64.3,62.9,2.2,2.41,568.1,High,Yes,Yes,Slight Noise,True
2024-07-03,Distillation,3-P-906-A,30.4,79.2,4.1,3.07,427.3,Low,No,Yes,Needs Attention,False
2024-07-03,Distillation,3-P-906-B,38.7,56.5,2.5,3.0,64.1,Normal,No,Yes,Normal,False
2024-07-03,Distillation,3-P-907-A,34.5,31.0,1.9,3.54,970.4,Normal,No,Yes,Normal,False
2024-07-03,Distillation,3-P-907-B,42.6,72.0,3.5,3.47,249.2,High,Yes,No,Slight Noise,False
2024-07-05,Finishing,3-P-501-A,36.4,47.5,2.5,4.68,651.8,High,No,No,Normal,False
2024-07-05,Finishing,3-P-501-B,42.9,42.0,5.6,4.72,447.2,Normal,No,No,Slight Noise,True
2024-07-05,Finishing,3-P-502-A,78.3,57.8,1.8,3.52,682.2,Normal,No,No,Normal,True
2024-07-05,Finishing,3-P-502-B,39.0,52.3,2.6,0.71,404.7,High,No,Yes,Slight Noise,False
2024-07-05,Finishing,3-P-503-A,39.4,33.9,3.6,2.14,572.1,Low,Yes,Yes,Needs Attention,True
2024-07-05,Finishing,3-P-503-B,79.2,68.5,3.1,2.56,472.7,Low,Yes,No,Needs Attention,True
2024-07-05,Finishing,3-P-504-A,60.2,57.2,0.6,2.3,673.3,High,No,Yes,Needs Attention,False
2024-07-05,Finishing,3-P-504-B,62.9,37.8,3.9,2.15,777.9,Low,No,Yes,Normal,True
2024-07-05,Finishing,3-P-601-A,47.9,61.1,5.9,0.69,375.3,High,No,No,Normal,True
2024-07-05,Finishing,3-P-601-B,31.4,52.4,1.9,4.92,544.6,High,Yes,No,Needs Attention,False
2024-07-06,Butene,2-P-2101-A,33.4,35.8,5.9,3.61,879.7,Normal,No,No,Slight Noise,True
2024-07-06,Butene,2-P-2101-B,49.1,53.4,4.9,2.6,288.8,Normal,No,Yes,Needs Attention,False
2024-07-06,Butene,2-P-2301-A,52.9,63.9,2.7,0.01,731.9,Normal,Yes,Yes,Needs Attention,True
2024-07-06,Butene,2-P-2301-B,59.8,74.6,4.7,4.04,533.3,Low,Yes,No,Normal,True
2024-07-06,Butene,2-P-2302-A,79.9,60.9,0.4,2.6,512.4,Low,Yes,Yes,Needs Attention,True
2024-07-06,Butene,2-P-2302-B,52.9,75.1,3.6,2.42,33.4,Low,Yes,Yes,Slight Noise,True
2024-07-06,Butene,2-P-2306-A,39.6,47.6,4.4,0.19,608.2,Low,No,No,Normal,True
2024-07-06,Butene,2-P-2306-B,52.7,59.6,4.0,2.68,320.3,Low,No,Yes,Slight Noise,True
2024-07-08,Reaction,3-P-101,31.1,30.7,1.7,1.31,422.8,Normal,Yes,No,Needs Attention,False
2024-07-08,Reaction,3-P-102-A,45.1,66.8,0.4,0.75,875.0,Normal,No,Yes,Needs Attention,False
2024-07-08,Reaction,3-P-102-B,56.8,64.5,5.2,4.56,677.1,Low,Yes,No,Slight Noise,True
2024-07-08,Reaction,3-P-103-A,31.5,63.7,1.5,2.74,860.4,Low,No,Yes,Needs Attention,False
2024-07-08,Reaction,3-P-103-B,41.2,46.1,1.4,4.32,600.8,Low,Yes,Yes,Needs Attention,True
2024-07-08,Reaction,3-P-201,69.1,38.5,1.0,4.9,564.4,Low,No,No,Slight Noise,True
2024-07-08,Reaction,3-P-202,42.6,31.6,2.1,4.1,622.7,Low,Yes,No,Normal,False
2024-07-08,Reaction,3-P-203,55.4,42.2,1.7,2.95,711.2,Normal,No,Yes,Slight Noise,False
2024-07-08,Reaction,3-P-204,66.0,62.4,0.6,4.99,723.4,High,No,Yes,Needs Attention,False
2024-07-08,Reaction,3-P-205,38.6,78.0,4.2,3.91,216.7,Low,No,No,Slight Noise,True
2024-07-08,Reaction,3-P-206,62.1,69.5,3.1,1.03,596.6,High,No,Yes,Needs Attention,False
2024-07-08,Reaction,3-P-208,66.7,69.9,5.6,1.19,307.6,Normal,No,Yes,Normal,False
2024-07-08,Reaction,3-P-209,43.2,61.6,4.4,1.39,124.8,Low,No,No,Slight Noise,True
2024-07-08,Reaction,3-P-301-A,66.0,54.7,5.8,4.1,214.2,Low,No,Yes,Normal,True
2024-07-08,Reaction,3-P-301-B,42.8,30.9,2.3,0.91,320.0,Normal,No,No,Normal,False
2024-07-08,Reaction,3-P-301-C,35.1,58.9,4.4,0.38,645.3,High,No,No,Needs Attention,False
2024-07-08,Reaction,3-K-101-A,74.6,52.9,0.4,4.33,540.2,Low,No,Yes,Normal,False
2024-07-08,Reaction,3-K-101-B,77.6,52.0,3.1,3.25,453.9,Low,No,Yes,Needs Attention,True
2024-07-08,Reaction,3-K-301-A,62.4,38.1,0.5,4.47,239.5,Low,Yes,No,Normal,False
2024-07-08,Reaction,3-K-301-B,76.6,53.2,4.6,4.5,168.8,Normal,Yes,No,Slight Noise,True
2024-07-10,Distillation,3-P-901-A,31.2,73.4,3.6,2.32,475.1,Low,No,No,Needs Attention,False
2024-07-10,Distillation,3-P-901-B,67.3,75.2,1.6,0.81,358.6,High,Yes,Yes,Slight Noise,False
2024-07-10,Distillation,3-P-902-A,38.2,78.2,3.3,2.87,98.9,Normal,No,No,Normal,False
2024-07-10,Distillation,3-P-902-B,76.6,56.3,1.1,1.58,764.0,Low,No,No,Slight Noise,False
2024-07-10,Distillation,3-P-903-A,56.4,75.1,0.6,1.03,800.1,Low,No,Yes,Needs Attention,False
2024-07-10,Distillation,3-P-903-B,31.7,34.5,3.7,3.93,464.1,High,Yes,Yes,Slight Noise,True
2024-07-10,Distillation,3-P-903-C,50.1,56.1,5.8,1.22,428.6,Normal,No,No,Needs Attention,True
2024-07-10,Distillation,3-P-904-A,42.2,51.8,3.2,3.23,31.1,Low,Yes,No,Normal,True
2024-07-10,Distillation,3-P-904-B,45.5,39.9,1.3,4.86,184.4,High,Yes,No,Needs Attention,True
2024-07-10,Distillation,3-P-905-A,51.7,50.5,3.6,3.93,133.5,Normal,Yes,Yes,Slight Noise,False
2024-07-10,Distillation,3-P-905-B,58.4,70.9,5.2,4.21,819.5,Low,No,No,Normal,False
2024-07-10,Distillation,3-P-906-A,34.5,77.8,3.3,1.63,343.3,Normal,No,No,Needs Attention,True
2024-07-10,Distillation,3-P-906-B,78.8,43.1,3.3,2.42,65.7,High,Yes,Yes,Normal,True
2024-07-10,Distillation,3-P-907-A,60.7,46.1,1.2,2.01,231.0,Low,Yes,No,Slight Noise,False
2024-07-10,Distillation,3-P-907-B,41.7,38.0,1.3,3.91,301.2,High,Yes,No,Needs Attention,True
2024-07-12,Finishing,3-P-501-A,57.3,51.7,2.9,1.39,807.0,Normal,No,No,Needs Attention,False
2024-07-12,Finishing,3-P-501-B,36.5,33.9,0.3,4.78,794.5,Low,No,No,Slight Noise,False
2024-07-12,Finishing,3-P-502-A,75.8,71.8,0.3,1.97,906.3,Normal,No,Yes,Normal,True
2024-07-12,Finishing,3-P-502-B,32.8,73.3,1.3,2.7,981.6,Normal,Yes,Yes,Slight Noise,False
2024-07-12,Finishing,3-P-503-A,42.0,53.3,4.5,0.23,742.9,Normal,Yes,Yes,Normal,False
2024-07-12,Finishing,3-P-503-B,46.6,35.1,1.6,3.47,594.8,Low,Yes,Yes,Slight Noise,True
2024-07-12,Finishing,3-P-504-A,47.9,38.1,2.6,0.47,348.7,Normal,No,No,Slight Noise,True
2024-07-12,Finishing,3-P-504-B,56.6,38.6,1.7,2.21,300.7,Low,Yes,No,Needs Attention,True
2024-07-12,Finishing,3-P-601-A,34.0,57.9,0.6,1.24,126.3,Low,No,No,Normal,False
2024-07-12,Finishing,3-P-601-B,61.0,32.1,5.2,2.61,488.7,Normal,Yes,No,Slight Noise,True
2024-07-13,Butene,2-P-2101-A,56.4,41.3,0.2,4.91,448.2,Low,Yes,Yes,Needs Attention,False
2024-07-13,Butene,2-P-2101-B,36.8,60.2,0.7,1.05,175.9,Normal,Yes,No,Slight Noise,False
2024-07-13,Butene,2-P-2301-A,31.3,69.6,2.4,1.08,68.0,Normal,Yes,Yes,Normal,True
2024-07-13,Butene,2-P-2301-B,72.8,42.0,2.8,4.82,583.3,Low,No,Yes,Normal,False
2024-07-13,Butene,2-P-2302-A,75.0,33.2,2.0,4.09,823.4,Normal,Yes,Yes,Normal,False
2024-07-13,Butene,2-P-2302-B,68.1,72.2,2.0,4.91,297.0,Normal,Yes,No,Slight Noise,True
2024-07-13,Butene,2-P-2306-A,46.8,72.8,4.0,1.23,680.9,High,Yes,No,Normal,True
2024-07-13,Butene,2-P-2306-B,49.0,68.4,1.7,2.56,758.9,Normal,No,Yes,Slight Noise,True
2024-07-15,Reaction,3-P-101,34.8,39.1,3.2,0.54,832.7,High,No,Yes,Needs Attention,False
2024-07-15,Reaction,3-P-102-A,32.3,42.8,4.0,0.4,162.2,High,No,Yes,Slight Noise,True
2024-07-15,Reaction,3-P-102-B,41.2,74.4,3.6,1.56,204.6,High,Yes,Yes,Slight Noise,False
2024-07-15,Reaction,3-P-103-A,79.2,58.6,2.5,3.4,83.1,High,No,Yes,Needs Attention,False
2024-07-15,Reaction,3-P-103-B,55.8,65.2,5.0,3.25,552.9,High,No,No,Needs Attention,True
2024-07-15,Reaction,3-P-201,70.6,79.0,2.0,3.01,838.4,Low,No,Yes,Normal,True
2024-07-15,Reaction,3-P-202,55.8,72.6,1.8,1.96,211.2,High,Yes,Yes,Slight Noise,True
2024-07-15,Reaction,3-P-203,36.0,36.0,5.4,3.98,348.4,Normal,No,No,Normal,False
2024-07-15,Reaction,3-P-204,38.5,76.9,3.7,0.27,647.2,High,No,Yes,Normal,False
2024-07-15,Reaction,3-P-205,35.7,32.7,4.6,0.33,649.0,High,Yes,Yes,Needs Attention,True
2024-07-15,Reaction,3-P-206,49.4,56.5,2.0,4.25,103.5,High,No,Yes,Slight Noise,False
2024-07-15,Reaction,3-P-208,36.1,63.6,3.5,3.56,36.0,Normal,Yes,Yes,Needs Attention,False
2024-07-15,Reaction,3-P-209,52.5,79.9,0.8,4.42,268.4,Normal,No,Yes,Normal,True
2024-07-15,Reaction,3-P-301-A,39.9,37.0,0.5,1.14,663.0,Low,Yes,No,Slight Noise,True
2024-07-15,Reaction,3-P-301-B,74.6,71.2,5.0,0.99,386.6,Normal,Yes,No,Needs Attention,True
2024-07-15,Reaction,3-P-301-C,72.1,52.0,2.2,1.56,58.4,High,No,Yes,Slight Noise,True
2024-07-15,Reaction,3-K-101-A,39.3,69.9,5.6,0.06,719.6,Normal,Yes,Yes,Slight Noise,True
2024-07-15,Reaction,3-K-101-B,30.6,60.1,2.0,2.32,21.4,High,Yes,No,Slight Noise,True
2024-07-15,Reaction,3-K-301-A,62.3,45.7,1.7,1.71,683.0,High,No,Yes,Slight Noise,True
2024-07-15,Reaction,3-K-301-B,31.4,58.1,4.9,1.71,405.3,High,No,No,Normal,True
2024-07-17,Distillation,3-P-901-A,33.6,50.9,3.8,3.37,631.8,Normal,Yes,Yes,Slight Noise,False
2024-07-17,Distillation,3-P-901-B,31.4,36.1,4.1,0.99,367.7,High,No,Yes,Slight Noise,True
2024-07-17,Distillation,3-P-902-A,30.8,41.3,3.7,2.55,609.5,High,Yes,Yes,Normal,True
2024-07-17,Distillation,3-P-902-B,30.7,72.4,1.4,0.06,869.3,Low,No,Yes,Normal,False
2024-07-17,Distillation,3-P-903-A,43.3,53.3,3.8,1.69,448.8,High,No,Yes,Needs Attention,True
2024-07-17,Distillation,3-P-903-B,63.2,49.3,5.0,2.65,90.9,Low,Yes,No,Needs Attention,False
2024-07-17,Distillation,3-P-903-C,34.2,66.5,4.4,1.54,338.6,Low,Yes,Yes,Slight Noise,True
2024-07-17,Distillation,3-P-904-A,58.4,74.4,3.4,3.45,220.6,High,Yes,No,Needs Attention,True
2024-07-17,Distillation,3-P-904-B,37.8,46.7,1.7,3.81,261.5,Normal,Yes,No,Slight Noise,True
2024-07-17,Distillation,3-P-905-A,76.5,31.9,3.6,1.2,651.6,High,No,No,Needs Attention,False
2024-07-17,Distillation,3-P-905-B,45.2,47.9,2.6,3.49,114.4,High,No,No,Normal,False
2024-07-17,Distillation,3-P-906-A,50.4,79.2,1.4,3.48,47.6,Normal,Yes,Yes,Normal,False
2024-07-17,Distillation,3-P-906-B,41.0,61.5,5.7,2.6,690.3,Low,Yes,No,Normal,True
2024-07-17,Distillation,3-P-907-A,33.2,64.6,1.0,1.3,679.2,Low,Yes,No,Normal,False
2024-07-17,Distillation,3-P-907-B,46.3,57.8,3.7,0.62,661.8,Normal,No,No,Slight Noise,True
2024-07-19,Finishing,3-P-501-A,50.6,56.9,4.7,1.53,722.7,High,Yes,No,Needs Attention,True
2024-07-19,Finishing,3-P-501-B,55.8,35.3,0.1,2.13,263.2,High,Yes,Yes,Slight Noise,True
2024-07-19,Finishing,3-P-502-A,57.9,38.3,1.3,1.56,92.0,Normal,No,Yes,Normal,False
2024-07-19,Finishing,3-P-502-B,57.0,35.8,0.6,1.16,277.4,High,Yes,Yes,Slight Noise,False
2024-07-19,Finishing,3-P-503-A,58.2,42.0,2.1,2.65,186.9,High,Yes,No,Normal,False
2024-07-19,Finishing,3-P-503-B,70.0,74.8,3.1,4.16,678.3,High,No,No,Slight Noise,False
2024-07-19,Finishing,3-P-504-A,44.6,62.5,4.7,3.82,918.3,Low,No,No,Needs Attention,True
2024-07-19,Finishing,3-P-504-B,60.1,66.2,1.1,4.04,364.5,Normal,Yes,Yes,Slight Noise,True
2024-07-19,Finishing,3-P-601-A,77.1,49.0,1.6,3.52,477.1,High,Yes,Yes,Normal,True
2024-07-19,Finishing,3-P-601-B,54.8,32.0,5.8,4.87,957.2,Low,No,Yes,Slight Noise,True
2024-07-20,Butene,2-P-2101-A,46.8,58.5,5.9,0.49,586.5,High,No,Yes,Normal,True
2024-07-20,Butene,2-P-2101-B,68.6,33.6,2.6,1.01,107.3,Low,Yes,Yes,Slight Noise,False
2024-07-20,Butene,2-P-2301-A,49.8,74.0,0.6,4.4,477.2,High,No,No,Needs Attention,True
2024-07-20,Butene,2-P-2301-B,61.2,60.7,1.1,0.87,635.4,Normal,No,No,Normal,False
2024-07-20,Butene,2-P-2302-A,49.2,33.0,3.2,0.69,778.3,Low,Yes,No,Needs Attention,False
2024-07-20,Butene,2-P-2302-B,38.4,42.6,1.9,0.33,981.9,Normal,Yes,Yes,Slight Noise,False
2024-07-20,Butene,2-P-2306-A,34.1,30.7,2.3,3.25,464.7,Low,Yes,Yes,Slight Noise,True
2024-07-20,Butene,2-P-2306-B,35.7,61.3,5.4,4.58,591.2,High,Yes,Yes,Needs Attention,True
2024-07-22,Reaction,3-P-101,69.3,71.7,0.4,0.73,953.4,Normal,No,Yes,Normal,False
2024-07-22,Reaction,3-P-102-A,78.2,43.6,2.7,4.68,583.8,High,No,No,Normal,False
2024-07-22,Reaction,3-P-102-B,68.9,76.5,2.1,0.97,670.9,Normal,No,Yes,Normal,False
2024-07-22,Reaction,3-P-103-A,53.4,78.9,1.0,4.93,478.0,High,Yes,Yes,Needs Attention,True
2024-07-22,Reaction,3-P-103-B,56.9,43.1,2.5,3.37,826.7,Normal,Yes,Yes,Normal,False
2024-07-22,Reaction,3-P-201,31.7,48.8,1.0,3.93,646.6,High,Yes,Yes,Needs Attention,True
2024-07-22,Reaction,3-P-202,69.3,66.2,2.4,1.95,920.8,High,Yes,No,Slight Noise,True
2024-07-22,Reaction,3-P-203,52.5,79.2,3.2,0.4,88.8,Normal,Yes,Yes,Normal,False
2024-07-22,Reaction,3-P-204,71.6,36.4,4.0,4.88,471.5,Normal,Yes,Yes,Slight Noise,False
2024-07-22,Reaction,3-P-205,60.8,76.4,4.3,4.74,80.9,Normal,No,Yes,Normal,True
2024-07-22,Reaction,3-P-206,30.5,37.5,1.5,4.35,725.3,High,No,No,Normal,False
2024-07-22,Reaction,3-P-208,53.0,54.5,1.7,1.87,486.2,Low,Yes,No,Slight Noise,False
2024-07-22,Reaction,3-P-209,71.7,71.9,1.2,4.9,499.4,High,Yes,No,Normal,True
2024-07-22,Reaction,3-P-301-A,31.5,43.7,2.6,2.94,685.8,High,Yes,No,Slight Noise,False
2024-07-22,Reaction,3-P-301-B,62.1,36.4,5.4,3.6,752.6,Normal,Yes,Yes,Slight Noise,False
2024-07-22,Reaction,3-P-301-C,74.6,34.0,4.3,3.71,186.2,High,Yes,No,Needs Attention,False
2024-07-22,Reaction,3-K-101-A,35.4,66.3,5.2,1.87,123.9,High,Yes,Yes,Normal,False
2024-07-22,Reaction,3-K-101-B,79.7,31.7,6.0,4.96,21.1,High,No,No,Needs Attention,True
2024-07-22,Reaction,3-K-301-A,34.8,39.1,0.7,3.81,726.5,Low,No,Yes,Needs Attention,True
2024-07-22,Reaction,3-K-301-B,65.8,36.4,2.6,0.93,639.4,Low,No,No,Normal,False
2024-07-24,Distillation,3-P-901-A,47.1,52.3,0.5,1.36,870.6,Normal,Yes,Yes,Needs Attention,True
2024-07-24,Distillation,3-P-901-B,40.2,51.9,0.9,3.06,876.8,Low,No,Yes,Normal,True
2024-07-24,Distillation,3-P-902-A,55.7,48.9,3.6,4.61,80.7,Low,Yes,Yes,Slight Noise,True
2024-07-24,Distillation,3-P-902-B,58.8,65.5,1.3,3.28,915.2,High,Yes,Yes,Normal,False
2024-07-24,Distillation,3-P-903-A,46.9,47.4,5.1,4.75,602.9,Normal,No,No,Needs Attention,True
2024-07-24,Distillation,3-P-903-B,45.8,68.8,4.7,2.75,73.6,Low,Yes,Yes,Normal,True
2024-07-24,Distillation,3-P-903-C,68.4,33.4,3.6,1.4,341.5,Low,Yes,No,Normal,True
2024-07-24,Distillation,3-P-904-A,43.4,71.4,0.1,4.48,422.6,High,No,Yes,Slight Noise,False
2024-07-24,Distillation,3-P-904-B,48.0,32.4,4.2,0.57,363.2,Low,Yes,Yes,Normal,True
2024-07-24,Distillation,3-P-905-A,72.6,72.0,0.7,2.26,873.2,Low,Yes,No,Needs Attention,True
2024-07-24,Distillation,3-P-905-B,42.2,36.2,5.7,1.2,624.6,High,Yes,Yes,Normal,True
2024-07-24,Distillation,3-P-906-A,34.5,44.1,5.3,2.44,252.5,High,No,No,Normal,True
2024-07-24,Distillation,3-P-906-B,54.7,59.0,4.4,0.48,208.1,High,Yes,Yes,Normal,False
2024-07-24,Distillation,3-P-907-A,52.1,61.0,3.3,4.24,751.8,Low,No,No,Slight Noise,False
2024-07-24,Distillation,3-P-907-B,47.7,64.4,5.8,1.92,895.8,Normal,No,Yes,Slight Noise,False
2024-07-26,Finishing,3-P-501-A,42.5,60.2,4.9,3.26,238.5,Low,Yes,Yes,Needs Attention,True
2024-07-26,Finishing,3-P-501-B,32.9,41.2,3.6,3.25,963.8,Low,Yes,No,Normal,True
2024-07-26,Finishing,3-P-502-A,63.9,70.3,3.3,3.4,188.3,Low,No,No,Slight Noise,False
2024-07-26,Finishing,3-P-502-B,55.7,48.5,3.6,4.34,352.6,High,No,No,Normal,False
2024-07-26,Finishing,3-P-503-A,36.1,62.8,5.9,3.35,772.7,High,No,Yes,Slight Noise,False
2024-07-26,Finishing,3-P-503-B,34.2,67.5,5.1,4.19,55.6,High,No,Yes,Needs Attention,False
2024-07-26,Finishing,3-P-504-A,54.1,61.6,2.9,3.2,960.4,Normal,Yes,Yes,Normal,True
2024-07-26,Finishing,3-P-504-B,38.0,32.4,2.2,0.77,601.4,Normal,Yes,Yes,Normal,True
2024-07-26,Finishing,3-P-601-A,41.7,58.8,5.7,0.31,388.6,Low,No,No,Normal,False
2024-07-26,Finishing,3-P-601-B,49.9,43.8,3.4,0.38,992.8,Low,Yes,Yes,Needs Attention,False
2024-07-27,Butene,2-P-2101-A,43.7,55.2,4.2,3.11,157.9,Normal,Yes,Yes,Needs Attention,True
2024-07-27,Butene,2-P-2101-B,37.8,79.4,4.2,4.58,419.3,Normal,Yes,No,Slight Noise,True
2024-07-27,Butene,2-P-2301-A,62.2,40.1,5.1,1.28,850.3,High,No,Yes,Needs Attention,False
2024-07-27,Butene,2-P-2301-B,63.4,54.2,2.7,3.66,229.2,Normal,No,No,Needs Attention,True
2024-07-27,Butene,2-P-2302-A,50.3,74.2,1.0,4.99,807.1,Low,Yes,No,Slight Noise,True
2024-07-27,Butene,2-P-2302-B,35.8,66.8,5.2,3.27,992.4,High,Yes,No,Needs Attention,False
2024-07-27,Butene,2-P-2306-A,44.7,38.0,3.0,2.31,673.1,Low,Yes,Yes,Normal,True
2024-07-27,Butene,2-P-2306-B,32.3,78.9,2.2,0.13,63.8,High,Yes,Yes,Normal,True
2024-07-29,Reaction,3-P-101,48.5,47.7,1.1,0.98,355.8,Normal,Yes,No,Slight Noise,False
2024-07-29,Reaction,3-P-102-A,69.4,33.2,2.2,3.79,926.0,Normal,Yes,No,Needs Attention,True
2024-07-29,Reaction,3-P-102-B,53.5,69.4,0.3,4.19,341.2,Low,Yes,Yes,Normal,False
2024-07-29,Reaction,3-P-103-A,55.7,48.7,4.2,4.19,308.2,Low,No,No,Slight Noise,False
2024-07-29,Reaction,3-P-103-B,37.3,76.8,2.8,2.07,899.9,High,No,No,Slight Noise,True
2024-07-29,Reaction,3-P-201,38.4,52.1,3.4,3.43,708.0,High,Yes,No,Normal,True
2024-07-29,Reaction,3-P-202,79.9,45.1,1.6,0.92,902.9,Low,No,Yes,Slight Noise,False
2024-07-29,Reaction,3-P-203,70.1,76.7,4.0,0.13,64.6,High,No,No,Needs Attention,True
2024-07-29,Reaction,3-P-204,73.6,43.9,5.4,1.32,723.2,Normal,Yes,Yes,Normal,True
2024-07-29,Reaction,3-P-205,48.5,73.9,5.8,1.47,419.6,Normal,No,Yes,Slight Noise,True
2024-07-29,Reaction,3-P-206,47.8,76.0,2.6,3.24,61.9,Normal,No,Yes,Slight Noise,True
2024-07-29,Reaction,3-P-208,31.2,68.5,2.4,3.39,53.8,Normal,Yes,Yes,Normal,True
2024-07-29,Reaction,3-P-209,33.8,58.7,0.5,1.19,325.9,High,Yes,No,Needs Attention,True
2024-07-29,Reaction,3-P-301-A,30.1,55.4,3.3,1.25,904.6,Normal,No,Yes,Slight Noise,True
2024-07-29,Reaction,3-P-301-B,48.1,77.3,3.1,0.24,381.3,High,No,No,Slight Noise,False
2024-07-29,Reaction,3-P-301-C,67.7,37.6,2.0,3.88,843.5,Normal,No,Yes,Normal,True
2024-07-29,Reaction,3-K-101-A,52.0,40.6,1.3,4.09,251.3,High,Yes,Yes,Needs Attention,False
2024-07-29,Reaction,3-K-101-B,67.4,41.5,0.1,0.96,118.6,Normal,Yes,Yes,Normal,False
2024-07-29,Reaction,3-K-301-A,31.2,37.0,4.5,2.1,83.0,Low,Yes,Yes,Normal,True
2024-07-29,Reaction,3-K-301-B,61.4,73.7,5.7,1.39,790.9,High,Yes,Yes,Slight Noise,False
2024-07-31,Distillation,3-P-901-A,33.6,50.4,4.9,1.72,292.3,High,Yes,Yes,Normal,True
2024-07-31,Distillation,3-P-901-B,55.8,78.7,0.5,4.69,558.8,Low,Yes,Yes,Slight Noise,True
2024-07-31,Distillation,3-P-902-A,46.3,62.7,0.6,2.28,192.8,Low,Yes,No,Slight Noise,False
2024-07-31,Distillation,3-P-902-B,61.7,77.2,0.4,2.87,717.8,High,Yes,No,Needs Attention,True
2024-07-31,Distillation,3-P-903-A,74.6,43.4,3.7,2.83,240.2,Normal,No,No,Normal,False
2024-07-31,Distillation,3-P-903-B,60.9,66.2,1.9,2.07,798.5,Normal,Yes,Yes,Normal,False
2024-07-31,Distillation,3-P-903-C,51.5,38.9,3.7,1.61,655.4,High,No,Yes,Normal,True
2024-07-31,Distillation,3-P-904-A,49.7,63.3,5.9,2.17,741.5,High,Yes,No,Needs Attention,False
2024-07-31,Distillation,3-P-904-B,31.8,42.2,3.2,1.0,683.3,Low,No,No,Normal,False
2024-07-31,Distillation,3-P-905-A,77.9,67.1,2.5,4.47,304.7,Low,No,No,Slight Noise,False
2024-07-31,Distillation,3-P-905-B,79.4,61.8,2.0,4.72,696.2,High,No,Yes,Needs Attention,True
2024-07-31,Distillation,3-P-906-A,57.7,35.2,1.8,2.96,684.4,High,Yes,Yes,Needs Attention,True
2024-07-31,Distillation,3-P-906-B,59.0,74.9,3.3,1.19,235.4,High,No,No,Needs Attention,True
