Date,Area,Equipment,Is Running,High Priority,Driving End Temp,Driven End Temp,RMS Velocity (mm/s),Oil Level,Abnormal Sound,Leakage,Observation,Has Gearbox,Gearbox Temp,Gearbox Oil Level,Gearbox Leakage,Gearbox Abnormal Sound
2024-06-10,Reaction,3-P-204,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-10,Reaction,3-P-205,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-10,Reaction,3-P-206,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-10,Reaction,3-P-208,True,True,41.3,33.6,0.9,Normal,Yes,No,"Routine check, no issues",True,30.2,High,No,No
2024-06-10,Reaction,3-P-209,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-10,Reaction,3-P-301-A,True,True,40.3,74.2,1.5,High,Yes,No,"Routine check, no issues",True,46.5,Normal,Yes,No
2024-06-10,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-10,Reaction,3-P-301-C,True,False,58.1,63.2,0.4,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-10,Reaction,3-K-101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-10,Reaction,3-K-101-B,True,False,37.5,39.9,5.1,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-12,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-901-B,True,False,50.3,65.2,3.5,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-12,Distillation,3-P-902-A,True,True,54.5,41.2,1.1,High,Yes,Yes,"Routine check, no issues",True,57.5,High,Yes,Yes
2024-06-12,Distillation,3-P-902-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-903-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-903-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-903-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-904-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-904-B,True,False,30.8,31.2,4.2,Low,No,Yes,"Routine check, no issues",True,51.1,High,No,Yes
2024-06-12,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-906-A,True,False,60.1,42.0,0.4,Normal,No,No,"Routine check, no issues",True,52.0,Low,Yes,No
2024-06-12,Distillation,3-P-906-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-907-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-12,Distillation,3-P-907-B,True,False,58.4,33.5,4.5,High,No,No,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-501-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-14,Finishing,3-P-501-B,True,False,61.2,70.6,1.9,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-502-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-14,Finishing,3-P-502-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-14,Finishing,3-P-503-A,True,True,59.2,77.8,1.1,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-503-B,True,False,47.7,74.5,5.5,Normal,No,Yes,"Routine check, no issues",True,72.6,Low,No,Yes
2024-06-14,Finishing,3-P-504-A,True,True,62.6,36.8,0.7,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-504-B,True,True,67.9,61.8,5.2,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-601-A,True,True,45.1,54.6,5.3,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-601-B,True,False,43.1,39.5,3.3,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-601-C,True,False,43.8,74.3,2.2,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-14,Finishing,3-P-601-D,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-15,Butene,2-P-2101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-15,Butene,2-P-2101-B,True,True,62.5,51.9,2.7,High,No,No,"Routine check, no issues",True,77.9,High,No,No
2024-06-15,Butene,2-P-2301-A,True,True,53.4,68.7,4.2,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-15,Butene,2-P-2301-B,True,False,67.6,52.6,5.5,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-15,Butene,2-P-2302-A,True,False,40.9,47.8,5.3,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-15,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-15,Butene,2-P-2306-A,True,True,48.1,43.6,3.2,Normal,Yes,Yes,"Routine check, no issues",True,32.1,High,Yes,Yes
2024-06-15,Butene,2-P-2306-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-17,Reaction,3-P-101,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-17,Reaction,3-P-102-A,True,True,32.6,77.8,1.4,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-102-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-17,Reaction,3-P-103-A,True,True,35.0,34.8,1.8,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-103-B,True,True,56.4,40.5,3.3,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-201,True,True,52.7,38.7,4.9,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-202,True,False,42.7,50.9,2.6,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-203,True,False,68.1,54.6,2.4,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-204,True,False,48.3,58.9,1.7,High,Yes,No,"Routine check, no issues",True,66.9,Low,Yes,No
2024-06-17,Reaction,3-P-205,True,False,38.9,38.0,4.2,Low,Yes,No,"Routine check, no issues",True,67.5,Low,No,Yes
2024-06-17,Reaction,3-P-206,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-17,Reaction,3-P-208,True,False,47.9,38.6,1.0,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-209,True,True,64.5,62.2,1.3,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-P-301-A,True,False,35.3,40.4,1.8,Low,No,Yes,"Routine check, no issues",True,78.4,Low,No,Yes
2024-06-17,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-17,Reaction,3-P-301-C,True,False,67.4,65.2,4.6,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-17,Reaction,3-K-101-A,True,True,59.8,66.8,1.2,Low,Yes,No,"Routine check, no issues",True,40.0,Normal,No,Yes
2024-06-17,Reaction,3-K-101-B,True,True,54.1,43.5,0.3,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-19,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-19,Distillation,3-P-901-B,True,False,49.6,51.8,4.5,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-06-19,Distillation,3-P-902-A,True,True,63.6,68.1,3.3,High,Yes,No,"Routine check, no issues",True,52.8,Low,No,Yes
2024-06-19,Distillation,3-P-902-B,True,True,55.3,55.3,5.6,Normal,Yes,No,"Routine check, no issues",True,72.0,High,No,No
2024-06-19,Distillation,3-P-903-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-19,Distillation,3-P-903-B,True,False,64.6,78.7,2.7,Low,No,No,"Routine check, no issues",True,57.6,Normal,No,No
2024-06-19,Distillation,3-P-903-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-19,Distillation,3-P-904-A,True,True,69.2,31.7,0.4,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-06-19,Distillation,3-P-904-B,True,True,41.8,70.1,2.2,High,No,Yes,"Routine check, no issues",True,69.7,Low,Yes,Yes
2024-06-19,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-19,Distillation,3-P-905-B,True,True,52.3,47.2,0.7,High,No,No,"Routine check, no issues",False,0.0,,,
2024-06-19,Distillation,3-P-906-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-19,Distillation,3-P-906-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-19,Distillation,3-P-907-A,True,True,39.2,57.4,1.1,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-19,Distillation,3-P-907-B,True,True,47.2,51.4,4.2,Low,Yes,No,"Routine check, no issues",True,78.1,Low,Yes,No
2024-06-21,Finishing,3-P-501-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-21,Finishing,3-P-501-B,True,False,48.0,75.9,4.7,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-21,Finishing,3-P-502-A,True,True,45.6,32.4,2.7,Low,Yes,No,"Routine check, no issues",True,52.3,Low,No,Yes
2024-06-21,Finishing,3-P-502-B,True,False,58.2,48.3,1.8,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-21,Finishing,3-P-503-A,True,False,39.8,62.6,2.1,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-21,Finishing,3-P-503-B,True,False,59.2,46.5,0.5,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-21,Finishing,3-P-504-A,True,True,60.1,33.2,1.0,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-21,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-21,Finishing,3-P-601-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-21,Finishing,3-P-601-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-21,Finishing,3-P-601-C,True,True,40.0,68.0,4.7,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-21,Finishing,3-P-601-D,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-22,Butene,2-P-2101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-22,Butene,2-P-2101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-22,Butene,2-P-2301-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-22,Butene,2-P-2301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-22,Butene,2-P-2302-A,True,False,54.5,47.9,3.6,High,No,No,"Routine check, no issues",True,42.2,High,No,Yes
2024-06-22,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-22,Butene,2-P-2306-A,True,True,54.8,59.5,5.6,Normal,Yes,No,"Routine check, no issues",True,42.4,Normal,Yes,Yes
2024-06-22,Butene,2-P-2306-B,True,False,60.5,79.4,4.3,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-06-24,Reaction,3-P-101,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-P-102-B,True,False,42.2,54.3,4.6,Low,No,No,"Routine check, no issues",True,68.2,Normal,Yes,Yes
2024-06-24,Reaction,3-P-103-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-P-103-B,True,False,61.0,60.8,1.2,High,No,No,"Routine check, no issues",False,0.0,,,
2024-06-24,Reaction,3-P-201,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-P-202,True,False,41.8,56.8,0.9,High,Yes,Yes,"Routine check, no issues",True,74.9,High,No,Yes
2024-06-24,Reaction,3-P-203,True,False,62.0,58.4,0.6,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-24,Reaction,3-P-204,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-P-205,True,True,69.1,72.5,5.7,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-24,Reaction,3-P-206,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-P-208,True,True,67.1,62.7,4.3,Normal,Yes,Yes,"Routine check, no issues",True,55.3,Low,Yes,Yes
2024-06-24,Reaction,3-P-209,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-P-301-A,True,False,50.0,45.1,5.6,Normal,Yes,Yes,"Routine check, no issues",True,71.3,Low,No,No
2024-06-24,Reaction,3-P-301-B,True,True,47.2,62.4,1.1,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-24,Reaction,3-P-301-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-24,Reaction,3-K-101-A,True,False,37.3,34.7,2.5,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-24,Reaction,3-K-101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-901-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-902-A,True,True,47.4,78.1,2.8,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-26,Distillation,3-P-902-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-903-A,True,True,33.4,41.8,4.2,Low,No,Yes,"Routine check, no issues",True,38.8,Normal,No,No
2024-06-26,Distillation,3-P-903-B,True,True,43.6,30.3,2.4,Normal,Yes,No,"Routine check, no issues",True,53.7,High,Yes,No
2024-06-26,Distillation,3-P-903-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-904-A,True,True,38.7,48.8,0.5,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-06-26,Distillation,3-P-904-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-905-B,True,True,33.9,68.3,2.6,High,No,No,"Routine check, no issues",True,37.0,High,No,No
2024-06-26,Distillation,3-P-906-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-906-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-26,Distillation,3-P-907-A,True,False,62.1,31.2,0.0,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-26,Distillation,3-P-907-B,True,False,49.1,44.5,3.8,High,No,No,"Routine check, no issues",False,0.0,,,
2024-06-28,Finishing,3-P-501-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-28,Finishing,3-P-501-B,True,False,40.8,45.7,0.2,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-06-28,Finishing,3-P-502-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-28,Finishing,3-P-502-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-28,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-28,Finishing,3-P-503-B,True,True,30.8,74.5,4.8,High,No,No,"Routine check, no issues",True,40.6,Normal,No,No
2024-06-28,Finishing,3-P-504-A,True,False,43.3,76.9,4.3,High,Yes,No,"Routine check, no issues",True,70.0,Normal,No,Yes
2024-06-28,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-28,Finishing,3-P-601-A,True,False,37.2,59.2,0.4,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-06-28,Finishing,3-P-601-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-28,Finishing,3-P-601-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-28,Finishing,3-P-601-D,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-29,Butene,2-P-2101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-29,Butene,2-P-2101-B,True,False,33.3,37.5,5.3,Normal,No,No,"Routine check, no issues",True,42.0,Normal,Yes,Yes
2024-06-29,Butene,2-P-2301-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-29,Butene,2-P-2301-B,True,False,49.2,45.8,2.3,High,No,No,"Routine check, no issues",False,0.0,,,
2024-06-29,Butene,2-P-2302-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-29,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-29,Butene,2-P-2306-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-06-29,Butene,2-P-2306-B,True,False,65.0,61.6,5.1,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-07-01,Reaction,3-P-101,True,True,41.3,58.1,3.5,Low,No,Yes,"Routine check, no issues",True,44.0,Normal,Yes,Yes
2024-07-01,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-102-B,True,True,41.7,31.5,2.1,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-07-01,Reaction,3-P-103-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-103-B,True,False,42.5,37.9,5.6,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-07-01,Reaction,3-P-201,True,True,48.6,56.4,4.5,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-07-01,Reaction,3-P-202,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-203,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-204,True,True,49.0,32.1,4.8,Normal,No,No,"Routine check, no issues",True,51.3,Normal,No,No
2024-07-01,Reaction,3-P-205,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-206,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-208,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-209,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-P-301-A,True,True,50.9,72.6,0.0,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-07-01,Reaction,3-P-301-B,True,True,57.6,45.0,1.1,Low,Yes,No,"Routine check, no issues",True,76.1,High,No,No
2024-07-01,Reaction,3-P-301-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-01,Reaction,3-K-101-A,True,False,56.4,46.3,4.6,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-07-01,Reaction,3-K-101-B,True,False,55.0,31.5,1.5,High,No,No,"Routine check, no issues",True,77.5,High,Yes,Yes
2024-07-03,Distillation,3-P-901-A,True,True,61.3,33.5,2.1,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-07-03,Distillation,3-P-901-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-03,Distillation,3-P-902-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-03,Distillation,3-P-902-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-03,Distillation,3-P-903-A,True,False,31.8,48.7,1.8,High,Yes,Yes,"Routine check, no issues",True,65.5,Low,No,Yes
2024-07-03,Distillation,3-P-903-B,True,True,39.7,65.6,4.2,Low,No,No,"Routine check, no issues",True,35.4,Low,No,Yes
2024-07-03,Distillation,3-P-903-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-03,Distillation,3-P-904-A,True,False,51.9,36.3,3.0,High,Yes,No,"Routine check, no issues",True,50.1,High,Yes,Yes
2024-07-03,Distillation,3-P-904-B,True,True,49.9,62.4,4.4,Low,No,No,"Routine check, no issues",True,69.1,Low,Yes,No
2024-07-03,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-03,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-03,Distillation,3-P-906-A,True,False,30.4,58.8,0.6,High,No,Yes,"Routine check, no issues",True,75.4,Normal,No,Yes
2024-07-03,Distillation,3-P-906-B,True,False,34.3,70.6,2.7,High,No,No,"Routine check, no issues",True,35.3,High,No,No
2024-07-03,Distillation,3-P-907-A,True,False,51.8,73.1,0.0,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-07-03,Distillation,3-P-907-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-05,Finishing,3-P-501-A,True,True,64.5,50.4,1.2,Normal,No,Yes,"Routine check, no issues",True,51.2,Normal,No,Yes
2024-07-05,Finishing,3-P-501-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-05,Finishing,3-P-502-A,True,False,64.7,42.7,5.7,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-07-05,Finishing,3-P-502-B,True,False,32.9,60.4,1.6,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-07-05,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-05,Finishing,3-P-503-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-05,Finishing,3-P-504-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-05,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-05,Finishing,3-P-601-A,True,False,43.1,62.5,4.3,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-07-05,Finishing,3-P-601-B,True,False,33.9,47.7,3.1,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-07-05,Finishing,3-P-601-C,True,False,62.6,60.3,3.1,Normal,No,Yes,"Routine check, no issues",True,51.9,Normal,Yes,Yes
2024-07-05,Finishing,3-P-601-D,True,False,46.1,46.9,3.2,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-07-06,Butene,2-P-2101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-06,Butene,2-P-2101-B,True,False,49.6,72.9,3.4,High,No,No,"Routine check, no issues",False,0.0,,,
2024-07-06,Butene,2-P-2301-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-06,Butene,2-P-2301-B,True,False,62.3,33.0,2.9,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-07-06,Butene,2-P-2302-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-06,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-06,Butene,2-P-2306-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-07-06,Butene,2-P-2306-B,True,False,47.3,32.8,4.0,Low,Yes,No,"Routine check, no issues",True,44.2,Normal,Yes,No
